coreid,measurementType,measurementTypeID,measurementValue,measurementValueID,measurementUnit,measurementDeterminedDate,measurementDeterminedBy,measurementRemarks
239113,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-13T08:36:20Z,kdpearso,
239114,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:38Z,kdpearso,
239115,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
239116,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
239117,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:38Z,kdpearso,
239118,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:38Z,kdpearso,
239119,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
239120,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
239122,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
239123,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
239124,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
239125,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
239126,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-10T09:22:25Z,kdpearso,
239129,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-07-19T17:25:39Z,heleonar,
236885,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-08-21T12:51:56Z,heleonar,
236891,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-07-13T12:18:49Z,heleonar,
236900,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-05-09T01:39:56Z,frankie98,
236912,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-02-20T13:13:57Z,heleonar,
236919,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-08-21T20:58:37Z,heleonar,
236935,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-07-12T14:51:24Z,heleonar,
236943,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-07-12T14:48:11Z,heleonar,
236947,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-02-20T13:14:02Z,holmlund,
237003,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-06-24T16:27:51Z,heleonar,
237008,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-08-02T13:20:02Z,heleonar,
237009,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-08-02T13:18:46Z,heleonar,
237010,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-07-26T17:13:13Z,heleonar,"Senesced flowers require physical examination."
237011,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-07-26T17:11:00Z,heleonar,
237013,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-07-26T17:09:43Z,heleonar,
237017,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-09-20T13:10:07Z,heleonar,
237018,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-18T10:39:35Z,heleonar,
237040,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-04T01:13:43Z,heleonar,
237094,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-07-05T20:40:59Z,heleonar,
237102,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-05-10T23:14:56Z,frankie98,
237103,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-07-19T23:25:37Z,heleonar,
237109,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-07-05T16:51:02Z,heleonar,
237110,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-07-05T16:49:27Z,heleonar,
237124,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-03T00:35:06Z,heleonar,
237131,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-07-05T20:43:00Z,heleonar,
237139,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-02-13T13:28:01Z,A.Edmondson,
237155,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-08-30T12:32:53Z,heleonar,
237156,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-08-30T15:43:36Z,heleonar,
237157,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-08-30T15:41:31Z,heleonar,
237168,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-27T18:50:10Z,heleonar,
237182,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-04-19T00:18:45Z,frankie98,
237187,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-19T14:13:49Z,heleonar,
237188,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-19T14:12:22Z,heleonar,
237200,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-14T16:18:40Z,heleonar,
237202,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-14T16:20:02Z,heleonar,
237204,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-14T16:21:03Z,heleonar,
237208,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-06-13T14:48:45Z,heleonar,
237213,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-08-30T15:36:32Z,heleonar,
237230,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-06-27T18:45:22Z,heleonar,
237237,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-02-13T13:24:41Z,A.Edmondson,
237238,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-02-13T13:22:09Z,A.Edmondson,
237240,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-02-13T13:20:13Z,A.Edmondson,
237241,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-02-13T13:26:29Z,A.Edmondson,
237242,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-02-13T13:15:13Z,A.Edmondson,
237254,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-02-10T09:22:13Z,kdpearso,
237259,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-07-05T20:39:12Z,heleonar,
237262,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-07-12T14:55:11Z,heleonar,
237268,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-06-13T15:59:58Z,heleonar,
237282,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-05-31T02:01:17Z,heleonar,
237285,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-07-26T13:35:41Z,heleonar,
237287,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-06-27T17:32:36Z,kdpearso,
237288,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-07-12T14:44:41Z,heleonar,
237316,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-04-17T17:28:19Z,heleonar,
237318,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-04-17T17:26:14Z,heleonar,
237327,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-05-07T11:39:30Z,heleonar,
237333,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-04-15T22:18:46Z,frankie98,
237351,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-08-09T20:02:17Z,heleonar,
237362,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2021-02-09T19:42:01Z,emmasusman,
237397,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-02-13T10:32:34Z,A.Keuter,
237404,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-07-12T15:39:31Z,heleonar,
237418,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-02-13T13:04:37Z,A.Edmondson,
237429,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-08-09T20:47:26Z,heleonar,
237430,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-07-05T17:49:15Z,heleonar,
237445,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-04-17T17:44:47Z,heleonar,
237448,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-04-17T16:27:29Z,heleonar,
237470,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-09-16T12:28:21Z,heleonar,
237479,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-02-13T08:47:57Z,kdpearso,
237481,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-06-24T16:50:06Z,heleonar,
237484,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-08-30T15:22:54Z,heleonar,
237495,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-05-07T00:47:05Z,heleonar,
237503,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-05-07T00:48:14Z,heleonar,
237519,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-03-05T13:15:58Z,heleonar,
237520,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-09-30T17:25:18Z,heleonar,
237529,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-07-05T18:35:27Z,heleonar,
237533,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-04-15T13:38:55Z,heleonar,
237535,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-04-17T17:42:51Z,heleonar,
237544,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-04-15T13:40:18Z,heleonar,
237548,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-07-04T22:01:53Z,heleonar,
237551,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-08-09T19:37:31Z,heleonar,
237557,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-06-03T00:48:04Z,heleonar,
237563,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-04-26T01:44:52Z,frankie98,
237567,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-16T20:18:46Z,heleonar,
237570,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-24T16:19:51Z,heleonar,
237572,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-08-02T18:56:05Z,heleonar,
237576,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-06-27T17:35:00Z,heleonar,
237582,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-04-25T20:11:18Z,heleonar,
237592,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-02-10T09:22:13Z,kdpearso,
237596,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-05-31T01:59:12Z,heleonar,
237621,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-08-02T17:51:36Z,heleonar,
237648,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-04-17T14:38:15Z,heleonar,
237650,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2021-02-09T19:43:10Z,emmasusman,
237652,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-07-26T13:54:53Z,heleonar,
237653,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-13T17:10:19Z,heleonar,
237660,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-02-13T12:52:35Z,A.Edmondson,
237662,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-02-13T12:50:35Z,A.Edmondson,
237663,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-07-12T15:02:39Z,heleonar,
237668,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-08-02T12:57:43Z,heleonar,
237672,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-08-21T12:37:19Z,heleonar,
237676,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-04-15T23:32:57Z,frankie98,
237677,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-08-02T18:52:27Z,heleonar,
237679,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-08-09T19:56:41Z,heleonar,
237684,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-04-17T14:10:08Z,heleonar,
237686,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-08-30T13:13:22Z,heleonar,
237687,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-07-26T13:40:39Z,heleonar,
237688,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-08-03T19:10:17Z,heleonar,
237690,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-08-09T11:20:47Z,heleonar,
237694,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-04T14:37:13Z,heleonar,
237699,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-05-31T02:23:37Z,heleonar,
237703,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-08-30T15:39:36Z,heleonar,
237705,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-08-26T20:55:49Z,heleonar,
237708,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-27T17:24:20Z,heleonar,
237752,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-08-21T14:43:52Z,heleonar,
237756,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-07-19T23:29:34Z,heleonar,
237757,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-06-13T16:30:00Z,heleonar,
237762,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-03-05T14:38:49Z,heleonar,
237771,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-02-10T09:22:13Z,kdpearso,
237773,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-02-13T08:47:57Z,kdpearso,
237778,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-14T15:01:54Z,heleonar,
237809,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-06-16T20:26:23Z,heleonar,
237813,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-06-21T00:27:35Z,heleonar,
237815,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-03-05T14:17:26Z,heleonar,
237817,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-08-30T15:37:59Z,heleonar,
237833,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-16T16:10:32Z,heleonar,
237847,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-19T01:07:20Z,heleonar,
237861,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-08-09T19:23:51Z,heleonar,
237886,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-04T00:40:29Z,heleonar,
237921,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-08-30T14:52:17Z,heleonar,
237922,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-19T23:30:55Z,heleonar,
237928,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-20T23:59:47Z,heleonar,
237929,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-20T23:55:07Z,heleonar,
237935,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-06-27T17:14:51Z,heleonar,
237950,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-04-11T17:43:28Z,frankie98,
237955,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-05-31T02:17:27Z,heleonar,
237956,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-06-02T23:59:19Z,heleonar,
237963,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-05-31T02:06:52Z,heleonar,
237964,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-02-13T08:47:57Z,kdpearso,
237969,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-06-02T23:51:20Z,heleonar,
238004,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-19T01:01:59Z,heleonar,
238006,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-06-19T14:00:52Z,heleonar,
238014,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-08-30T15:20:31Z,heleonar,
238029,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-02-13T12:56:11Z,A.Edmondson,
238050,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-08-21T14:11:48Z,heleonar,
238072,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-08-30T13:03:02Z,heleonar,
238080,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-04-24T14:52:28Z,heleonar,
238091,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-02-13T12:45:28Z,A.Edmondson,
238096,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-08-03T19:16:25Z,heleonar,
238105,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-04-11T19:44:33Z,frankie98,
238109,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-04-24T15:29:10Z,frankie98,
238145,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-02-13T10:32:38Z,A.Edmondson,
238146,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-04-25T17:03:51Z,heleonar,
238149,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-04-25T19:54:36Z,heleonar,
238169,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-04-10T15:01:33Z,heleonar,
238195,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-16T15:25:37Z,heleonar,"Senesced flowers require physical examination."
238214,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-02-10T09:22:13Z,kdpearso,
238227,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-04-11T19:46:25Z,frankie98,
238235,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-08-20T16:57:42Z,heleonar,
238241,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-06-03T00:44:57Z,heleonar,
238242,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-06-06T20:34:34Z,heleonar,"Possible senesced flowers early in season."
238244,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-24T01:23:36Z,heleonar,
238248,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-07-05T17:51:36Z,heleonar,
238256,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-07-05T20:37:19Z,heleonar,
238265,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-03-05T13:18:45Z,heleonar,
238273,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-09-30T19:07:48Z,heleonar,
238283,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-08-02T11:58:31Z,heleonar,
238284,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-08-02T12:03:08Z,heleonar,
238285,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-08-02T17:30:05Z,heleonar,
238288,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-08-02T17:23:49Z,heleonar,
238292,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-08-21T12:08:20Z,heleonar,
238301,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-02-13T08:54:34Z,kdpearso,
238307,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-03-05T15:02:44Z,heleonar,
238324,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-08-30T14:50:37Z,heleonar,
238328,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-21T00:01:44Z,heleonar,
238335,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-02-13T08:53:17Z,kdpearso,
238356,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-08-30T12:41:58Z,heleonar,
238362,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-06-19T23:34:01Z,heleonar,
238363,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-14T18:29:14Z,heleonar,
238391,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-06-22T19:06:22Z,kdpearso,
238392,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-19T00:09:48Z,heleonar,
238421,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-04-19T00:21:34Z,frankie98,
238423,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-08-03T19:15:01Z,heleonar,
238487,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-07-26T13:47:22Z,heleonar,"Unopened flowers require physical examination."
238509,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-02-10T09:22:38Z,kdpearso,
238510,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-08-21T13:44:14Z,heleonar,
238520,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-02-13T08:47:57Z,kdpearso,
238528,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-08-09T19:58:32Z,heleonar,
238529,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-08-09T11:42:29Z,heleonar,
238530,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-08-09T11:49:57Z,heleonar,
238534,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-08-09T20:00:11Z,heleonar,
238537,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-08-09T11:43:52Z,heleonar,
238538,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-08-09T11:48:24Z,heleonar,
238559,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-08-21T12:31:19Z,heleonar,
238563,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-07-05T20:25:30Z,heleonar,
